id_ligne;sens;societe;raison_sociale;campagne_appro;date_operation;nom_mois_date_operation;annee_date_operation;code_site;bon_origine;code_type_document;numero_bon;code_type_ligne;responsable_region;technicien;code_tiers;tiers_facture;code_famille;famille_2;famille_3;code_produit;libelle_produit;dose_hectare;pourcentage_azote;quantite;reste_a_livrer;unite;prix_net;montant_ht;facture;created_at;updated_at;data_hash
1470603;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060313;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;49403;GAEC DU LEVANT;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001024;FMR-LAIT-19-0004;0.000000;0.0000;5.4200;0.0000;Tonne;321.100000;1740.36;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;fd3bcfda4a213d98a9ed4b4680864e3b
295819;V;1000001;INTERVAL;2021-2022;23/02/2022 01:00;February;2022;131;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;VIRCONDELET Gilles;6055;GAEC MAROTTE;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;0.4000;0.0000;Tonne;705.350000;282.14;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4315f7e73a5f46908f111f4c313ef07e
295816;V;1000001;INTERVAL;2021-2022;25/02/2022 01:00;February;2022;131;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;VIRCONDELET Gilles;16819;GAEC VIRCONDELET;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;0.4000;0.0000;Tonne;704.650000;281.86;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;674f5acd0657f60e6a00fc51ae96d02c
308074;V;1000001;INTERVAL;2021-2022;01/10/2021 02:00;October;2021;112;;BLF;1,111E+17;1;;;1050;JARDIVAL (REVENTES);43;ALIMENT FABRIQUE;Gamme SOREAL;20012960;RABI TRADITION Gr  25KG/20KG AC       SO;0.000000;0.0000;0.0250;0.0000;Tonne;600.300000;15.01;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1470660;V;1000001;INTERVAL;2025-2026;10/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060336;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;43365;GAEC LA CABETTE;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29002164;FMR-LAIT-41-0003;0.000000;0.0000;4.4100;0.0000;Tonne;477.000000;2103.57;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;70eaa7fe4b4f668a1a6e41aefd4338ac
1461957;V;1000001;INTERVAL;2025-2026;06/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060284;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;43387;GAEC DU SEREIN;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29001438;FMR-LAIT-10-0066;0.000000;0.0000;10.1000;0.0000;Tonne;52.500000;530.25;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;996f034ca003bec4c29d1e45243f8259
1470799;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060381;1;ROBITAILLE ERIC;PAQUIEZ Pierre-Alexandre;30195;GAEC DES VENTS MARESCHAL;43;ALIMENT FABRIQUE;Formule Moulin Rouge (FMR);29481403;FMR-LAIT-8-0066;0.000000;0.0000;6.5200;0.0000;Tonne;212.500000;1385.50;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9497c2eeb1c13aec39e7c8729d49b132
1430569;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;113;;BLF;BLF-INT0054342;1;MANDRET BENOIT;JEANNIN Paul;2874;Mr THIERRY JOBARD;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20021059;ORGE KWS FARO R1 RAXYM  25KG;0.120000;0.0000;0.0250;0.0000;Tonne;563.000000;14.08;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;142eb82a8ef8f4e8dba468978c3298df
1461494;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;144;;BCCNF;BCCNF-INT1006726;1;BONNEMAILLE ÉRIC;LALUBIN Laurent;2710;GAEC GUIGNARD;44;PROD.AG.LUBRIFIANTS;Généré automatiquement;20022336;ANTIGEL HIVERNAGE PRO'GEL  10L;0.000000;0.0000;20.0000;0.0000;LITRE;1.960000;39.20;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;5f622f3074a954bbce67ba04b011220d
1429690;V;1000001;INTERVAL;2025-2026;17/10/2025 02:00;October;2025;134;;BLF;BLF-INT0054018;1;BONNEMAILLE ÉRIC;BLOUET Gilles;3133;VENTES COMPTANTS MENOUX;44;PROD.AG.FILM/FILET/SAC;PROD.AG.FILM PLASTIQUE;20017756;FILM TRISILO 150MIC NOIR 6M;0.000000;0.0000;2.0000;0.0000;ROULEAU;104.598000;209.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;b19e32ccf4ee3d917967a9c5584c1128
1490033;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;104;;BCCNF;BCCNF-INT1007121;1;MANDRET BENOIT;JEANNIN Paul;20871;Mr Christophe BIOT;41;FONGICIDES;FONG.CEREALES T2;20022063;PACK (7.5ELATUS PLUS+5PLEXEO 90)    PACK;0.100000;0.0000;1.0000;0.0000;UNITE;417.800000;417.80;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;39da3599bc0a7c833b8f53444b7e3e51
1521224;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;127;;BCCF;BCCF-INT0014274;1;MANDRET BENOIT;JEANNIN Paul;2496;GAEC THEVENOT PERE ET FILS;41;FONGICIDES;FONG.CEREALES T2;20021352;PROGRESTAR             5L;0.800000;0.0000;30.0000;0.0000;LITRE;36.400000;1092.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;414a83b7b802078102a38a6727010897
1489984;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;104;;BCCNF;BCCNF-INT1007116;1;MANDRET BENOIT;JEANNIN Paul;2184;GAEC CHASSAIN;41;FONGICIDES;FONG.CEREALES T2;20021352;PROGRESTAR             5L;0.800000;0.0000;20.0000;0.0000;LITRE;36.400000;728.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f87e5016ebefd3a273b48349ced08512
1443829;V;1000001;INTERVAL;2025-2026;29/09/2025 02:00;September;2025;185;;BLF;BLF-INT0057005;1;ROBITAILLE ERIC;TOURNET Anais;50088;EARL DU SENTIER DE LA BICHE;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;4.0780;0.0000;Tonne;8.000000;32.62;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;00e3a12a1fc8a9eb40b7fda4a369bbc8
1443228;V;1000001;INTERVAL;2025-2026;10/09/2025 02:00;September;2025;185;;BLF;BLF-INT0056779;1;ROBITAILLE ERIC;TOURNET Anais;10681;EARL DES GRILLONS (39);43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;6.0320;0.0000;Tonne;8.000000;48.26;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;22a02308cb6d4dc3e78d6c4e0caab62e
1461986;V;1000001;INTERVAL;2025-2026;07/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060302;1;ROBITAILLE ERIC;TOURNET Anais;11137;GAEC DE CREVE COEUR;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;8.0180;0.0000;Tonne;8.000000;64.14;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;6420503e4eb6fbb955096c80aee9ade3
1430870;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;129;;BLF;BLF-INT0054401;1;MANDRET BENOIT;MARTINEZ Thomas;1379;Mr DAVID BUSSEY;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER;20022366;ORGE MANADE  R1 RAXYM  25KG;0.000000;0.0000;0.0250;0.0000;Tonne;583.000000;14.58;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0172dfc8e022273170c844a10c101637
1461265;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;129;;BLF;BLF-INT0060771;1;MANDRET BENOIT;MARTINEZ Thomas;2559;GAEC GAUMET;44;PROD.AG.FILM/FILET/SAC;PROD.AG.SACHERIE;20015292;SAC FAU FIFU JAUNE PLEIN  250L;0.000000;0.0000;19.0000;0.0000;UNITE;2.000000;38.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9d1427635087b54501f5ca1ecb880c4e
1461363;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;149;;BLF;BLF-INT0060807;1;BILLARD CHRISTOPHE;LACAILLE Bruno;12993;SCEA M.P. REVAILLERE;44;PROD.AG.FILM/FILET/SAC;PROD.AG.SACHERIE;20010847;SAC PAPIER INTERVAL    25KG;0.000000;0.0000;990.0000;0.0000;UNITE;0.500000;495.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;33397ddf1293778f4700f2921f75f734
295813;V;1000001;INTERVAL;2021-2022;02/07/2021 02:00;July;2021;159;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;HUSSON Gaetan;5992;GAEC LAVILLE;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;0.3500;0.0000;Tonne;704.650000;246.63;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0a871b96f92638cf5002ed687284f550
666708;V;1000001;INTERVAL;2022-2023;23/06/2023 02:00;June;2023;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;13245;GAEC DU PRE;43;MATIERE 1ERE ET PRODUIT SIMPLE;PRODUIT DESHYDRATE;20014761;DESHYDRECHE            VRAC;0.000000;0.0000;0.3000;0.0000;Tonne;491.000000;147.30;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4db69d684cae1ef639496bb1a61bdd15
666644;V;1000001;INTERVAL;2022-2023;26/06/2023 02:00;June;2023;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;TOURNET Anais;11051;GAEC DE LA TOUR;43;MATIERE 1ERE ET PRODUIT SIMPLE;PRODUIT DESHYDRATE;20003418;PULPES BETT DESHY      VRAC;0.000000;0.0000;0.2450;0.0000;Tonne;392.000000;96.04;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1d2a89ac1cc66adeb0b07c60467adf75
1461555;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;129;;BLF;BLF-INT0060881;1;MANDRET BENOIT;MARTINEZ Thomas;1400;GAEC DES SILLONS;44;PROD.AG.FILM/FILET/SAC;PROD.AG.SACHERIE;20015292;SAC FAU FIFU JAUNE PLEIN  250L;0.000000;0.0000;36.0000;0.0000;UNITE;2.000000;72.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4b199c656984c6eedecd911f6e1bfe6b
1470696;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060349;1;ROBITAILLE ERIC;TOURNET Anais;12577;EARL DES MERISIERS;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;3.5400;0.0000;Tonne;8.000000;28.32;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;08a53067ea7e11329f109bbf525d91f8
1444537;V;1000001;INTERVAL;2025-2026;15/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057249;1;ROBITAILLE ERIC;TOURNET Anais;43941;GAEC DE LA CHAGNE;43;MATIERE 1ERE ET PRODUIT SIMPLE;NOYAU;20001097;NOYAU ESTIMEL CEREALES  VRAC;0.000000;0.0000;9.8200;0.0000;Tonne;309.000000;3034.38;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7e8b9533dc71e231d18a5bf31fcf8bd1
1504099;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;149;;BCCF;BCCF-INT0013188;1;BILLARD CHRISTOPHE;LACAILLE Bruno;12577;EARL DES MERISIERS;41;FONGICIDES;FONG.CEREALES T3;20020729;STOCKHOLM EC 10L;0.800000;0.0000;40.0000;0.0000;LITRE;20.000000;800.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;95dec353d4ae395877774a429f07ed8c
1461468;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;149;;BLF;BLF-INT0060847;1;BILLARD CHRISTOPHE;LACAILLE Bruno;12506;GAEC DU CHAROLAIS BRESSAN;44;PROD.AG.LUBRIFIANTS;Généré automatiquement;20022336;ANTIGEL HIVERNAGE PRO'GEL  10L;0.000000;0.0000;20.0000;0.0000;LITRE;1.960000;39.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;711baf1e6d96559952cf10911a48a8de
1504098;V;1000001;INTERVAL;2025-2026;15/01/2026 01:00;January;2026;149;;BCCF;BCCF-INT0013188;1;BILLARD CHRISTOPHE;LACAILLE Bruno;12577;EARL DES MERISIERS;41;HUILES ET ADJUVANTS;HUILES ET ADJUVANTS;20004782;STICMAN                1L;0.100000;0.0000;3.0000;0.0000;LITRE;50.300000;150.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;317eaa1a49da4d73eea69ae071ae286f
1504910;V;1000001;INTERVAL;2025-2026;16/01/2026 01:00;January;2026;127;;BCCF;BCCF-INT0013255;1;MANDRET BENOIT;MARTINEZ Thomas;2428;GAEC MARION (70);41;HUILES ET ADJUVANTS;HUILES ET ADJUVANTS;20004782;STICMAN                1L;0.100000;0.0000;2.0000;0.0000;LITRE;50.300000;100.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;707861c020e629bb15d1a562598db865
1451657;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;166;BCCF-INT0007642;BLNF;BLNF-INT0010904;1;BILLARD CHRISTOPHE;BILLARD Christophe;43941;GAEC DE LA CHAGNE;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20004495;UREE 46 GR 500KG;0.390000;0.4600;15.0000;0.0000;Tonne;499.400000;7491.00;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;896ecfe9500f18eb84b78dbac586d642
1489665;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;166;BCCF-INT0010213;BLNF;BLNF-INT0011153;1;BILLARD CHRISTOPHE;BILLARD Christophe;43387;GAEC DU SEREIN;40;ENGRAIS AZOTES;ENGRAIS AZOTE SOLIDE;20004495;UREE 46 GR 500KG;0.390000;0.4600;3.0000;0.0000;Tonne;549.400000;1648.20;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;9f8bb763ba0535036a216c0b07be0947
1452640;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;103;BCCF-INT0006272;BLNF;BLNF-INT0010918;1;MANDRET BENOIT;MANDRET Benoit;2256;SCEA DEBELLEMANIERE;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE PRINTEMPS TO;20021784;ORGE STING R1 REDPRO  600KG;0.120000;0.0000;0.6000;0.0000;Tonne;722.030000;433.22;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;277db135e0085695f8144575bf7c1e0e
1426947;V;1000001;INTERVAL;2025-2026;15/10/2025 02:00;October;2025;155;BCCF-INT0001041;BLF;BLF-INT0053198;1;MANDRET BENOIT;MANDRET Benoit;3277;GAEC DES COMBOTTES;40;ENGRAIS PK;ENGRAIS PK;20000023;00.26.25 EM  VRAC NFU42001-1;0.400000;0.0000;1.7800;0.0000;Tonne;550.020000;979.04;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;b124b462f504fede71f7adfe9161ed2a
1423736;V;1000001;INTERVAL;2025-2026;15/10/2025 02:00;October;2025;155;BCCF-INT0001041;BLNF;BLNF-INT0010422;1;MANDRET BENOIT;MANDRET Benoit;3277;GAEC DES COMBOTTES;40;ENGRAIS PK;ENGRAIS PK;20000023;00.26.25 EM  VRAC NFU42001-1;0.400000;0.0000;2.7000;0.0000;Tonne;550.020000;1485.05;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;47a74f9aceebbd58d50881b898970640
1425809;V;1000001;INTERVAL;2025-2026;15/10/2025 02:00;October;2025;155;BCCF-INT0001041;BLNF;BLNF-INT0010452;1;MANDRET BENOIT;MANDRET Benoit;3277;GAEC DES COMBOTTES;40;ENGRAIS PK;ENGRAIS PK;20000023;00.26.25 EM  VRAC NFU42001-1;0.400000;0.0000;2.4600;0.0000;Tonne;550.020000;1353.05;0;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;0e8039c0f349e925a2960ca73ee1a441
1431109;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;155;;BCCF;BCCF-INT0006411;1;MANDRET BENOIT;MANDRET Benoit;2034;GAEC SAINTAUBIN;40;TERNAIRES ENGRAIS DE MELANGES;TERNAIRES MELANGES ENGRAIS;20015128;NP 14.36.0+5MGO/10SO3 Zn  600KG;0.400000;0.0000;1.8000;0.0000;Tonne;778.500000;1401.30;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;118de15f78b9c732bcafabaf9d3070b0
1430303;V;1000001;INTERVAL;2025-2026;20/10/2025 02:00;October;2025;159;;BLF;BLF-INT0054265;1;BONNEMAILLE ÉRIC;BONNEMAILLE Eric;15140;GAEC DU MONTGEDRY;42;SEMENCES ORGES ESCOURGEONS;SEM. ORGE HIVER HYBRIDE;20021683;ORGE HH SY MALIBOO ATTVIB NUTRI 500K GN DO  1237;6.000000;0.0000;1.0000;0.0000;DOSE;61.000000;61.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;dba3457a598bfefe145a8847f8cd418b
1443993;V;1000001;INTERVAL;2025-2026;02/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057065;1;ROBITAILLE ERIC;GARCIA Tom;2178;GAEC DES CHAILLOTS;43;ALIMENT LIQUIDE;;28000000;MELAFORT INC;0.000000;0.0000;0.0410;0.0000;Tonne;433.000000;17.75;1;2026-06-08 16:48:41.353683+02;2026-06-15 09:13:17.001221+02;
1428814;V;1000001;INTERVAL;2025-2026;17/10/2025 02:00;October;2025;108;BCCNF-INT1005947;BLF;BLF-INT0053766;1;BILLARD CHRISTOPHE;BILLARD Christophe;10878;EARL DE LA FIN DU MOULIN;42;SEMENCES TRITICALE;SEM. TRITICALE BIO TO;20021271;TRITICALE RAMDAM R1 BIO  300KG;0.150000;0.0000;0.3000;0.0000;Tonne;1090.000000;327.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;5795512454ae4837413d3c705833dee5
295811;V;1000001;INTERVAL;2021-2022;08/10/2021 02:00;October;2021;109;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;MAILLOT Claude;1909;EARL BUCHETET;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;0.1500;0.0000;Tonne;704.650000;105.70;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ce0cd700c0c7474564a89b888f2b849c
295820;V;1000001;INTERVAL;2021-2022;23/02/2022 01:00;February;2022;131;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;VIRCONDELET Gilles;49596;GAEC DE LA VALLEE DE L'OGNON;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;1.3000;0.0000;Tonne;704.650000;916.05;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;4774cc6cc45c7acc064a53577ee2558b
295821;V;1000001;INTERVAL;2021-2022;23/02/2022 01:00;February;2022;131;;BLF;1,111E+17;1;BONNEMAILLE ÉRIC;VIRCONDELET Gilles;3833;GAEC SAINTE ANNE;40;ENGRAIS SIMPLES;ENGRAIS SIMPLES NP;20017915;18.46.00 PHOS AMMO  25KG;0.150000;0.0000;4.8000;0.0000;Tonne;702.150000;3370.32;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;fe27fe7b49eed4314ca36e181a036a69
666839;V;1000001;INTERVAL;2022-2023;19/06/2023 02:00;June;2023;185;;BLF;1,111E+17;1;ROBITAILLE ERIC;MARC Audrey;11228;Mr ETIENNE DEGAY;43;MATERIEL ELEVAGE/PRESTATIONS;A DELETE;20006438;PRESTATION de FABRICATION            MR;0.000000;0.0000;2.0000;0.0000;Tonne;5.300000;10.60;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;01eb66a0bc2d6bc0ebf3bd09d061342f
661319;V;1000001;INTERVAL;2022-2023;01/06/2023 02:00;June;2023;179;;BLF;1,111E+17;1;MANDRET BENOIT;MATHEVON Valentin;17507;SCEA PRETET;41;HERBICIDES;HERB.SOJA/POIS;20005604;BASAGRAN SG            3KG;0.800000;0.0000;3.0000;0.0000;KILO;81.872000;245.62;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1d7b5f101a78ccb7f276046b4d7cbe67
1452046;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;1AS;;BLF;BLF-INT0059175;1;PAQUIEZ PA;GUELLE Thierry;40148;GAEC LEBEAU ;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20016104;VARIA                  10L;4.500000;0.0000;50.0000;0.0000;LITRE;13.660000;683.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;39dc6c33fabd1d1a873ce81b113af11e
1489729;V;1000001;INTERVAL;2025-2026;05/01/2026 01:00;January;2026;155;;BCCF;BCCF-INT0012370;1;MANDRET BENOIT;MANDRET Benoit;1984;EARL L' ARCHE DE NOE;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20021317;ANKORA                 5L;0.500000;0.0000;30.0000;0.0000;LITRE;66.600000;1998.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;f5fc8c1886384bf37b4a57ef8bca90d3
1461549;V;1000001;INTERVAL;2025-2026;19/11/2025 01:00;November;2025;102;;BLF;BLF-INT0060879;1;SACCOMANI BENOIT;BOUTON Christophe;12598;GAEC DE MIARLE;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20020529;AUROS                  10L;4.000000;0.0000;80.0000;0.0000;LITRE;9.850000;788.00;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1ab9e891d23bb57d0796607f20379fce
1451822;V;1000001;INTERVAL;2025-2026;12/11/2025 01:00;November;2025;127;;BLF;BLF-INT0059106;1;MANDRET BENOIT;MANDRET Benoit;50057;Mme FLAVIE BLANDIN;41;HERBICIDES;HERB.CER.ANTIGRAMMINEE;20021025;CELIO                  1L;0.400000;0.0000;4.0000;0.0000;LITRE;40.860000;163.44;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;738a7be49853659ccf757654059b81fb
1430109;V;1000001;INTERVAL;2025-2026;17/10/2025 02:00;October;2025;110;;BLF;BLF-INT0054147;1;BONNEMAILLE ÉRIC;MARQUET Jessica;2376;GAEC HAININ;41;HERBICIDES;HERB.CER.COMPLET AUTOMNE;20021244;TAKOBA  10L;4.000000;0.0000;20.0000;0.0000;LITRE;9.460000;189.20;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;fee74970428d91c757c65d13f2048b66
1470756;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060368;1;ROBITAILLE ERIC;LEPAGE Julien;5554;GAEC DE LOZAIN;43;ALIMENT MINERAUX VITAMINES;INCORPO MR;28000005;REGUL PH INC;0.000000;0.0000;0.4020;0.0000;Tonne;975.000000;391.95;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;7ef6031af46de7d6e450bca900e6a027
1470750;V;1000001;INTERVAL;2025-2026;13/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060368;1;ROBITAILLE ERIC;LEPAGE Julien;5554;GAEC DE LOZAIN;43;ALIMENT MINERAUX VITAMINES;INCORPO MR;20012206;SANTALMASH MONTAGNE GR VRAC           MR;0.000000;0.0000;0.3620;0.0000;Tonne;1354.000000;490.15;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;1994c4b89a288293c6c92304fce7ba51
1444139;V;1000001;INTERVAL;2025-2026;06/10/2025 02:00;October;2025;185;;BLF;BLF-INT0057113;1;ROBITAILLE ERIC;LEPAGE Julien;45945;GAEC RECONNU DU MESELOT;43;ALIMENT MINERAUX VITAMINES;Aliment mineral matière première;28000003;RUMAZOTE 70 INC;0.000000;0.0000;0.1730;0.0000;Tonne;1140.000000;197.22;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;07809981b19996cb55effb6c01054f0e
1461917;V;1000001;INTERVAL;2025-2026;06/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060270;1;ROBITAILLE ERIC;LEPAGE Julien;2348;GAEC DU CHENE;43;ALIMENT MINERAUX VITAMINES;Aliment mineral matière première;28000003;RUMAZOTE 70 INC;0.000000;0.0000;0.0350;0.0000;Tonne;1140.000000;39.90;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;568194843c3894f06c81fccc56047f29
1461948;V;1000001;INTERVAL;2025-2026;06/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060279;1;ROBITAILLE ERIC;LEPAGE Julien;17138;GAEC BRIE;43;ALIMENT MINERAUX VITAMINES;Aliment mineral matière première;28000003;RUMAZOTE 70 INC;0.000000;0.0000;0.1180;0.0000;Tonne;1140.000000;134.52;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;d5ba6b37f08a39f0aef5d3abbdb30598
1521344;V;1000001;INTERVAL;2025-2026;26/01/2026 01:00;January;2026;131;;BLF;BLF-INT0068318;1;ROBITAILLE ERIC;LEPAGE Julien;49289;Mr DAMIEN VOLPI;43;ALIMENT MINERAUX VITAMINES;Gamme Seaux à lécher;20015732;ESTIGEST 6/6/6         SEAUX        22KG;0.000000;0.0000;2.0000;0.0000;UNITE;48.900000;97.80;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;ba1c60c753894d9c0c96547a8dac9bdb
1461854;V;1000001;INTERVAL;2025-2026;05/11/2025 01:00;November;2025;185;;BLF;BLF-INT0060249;1;ROBITAILLE ERIC;LEPAGE Julien;2431;GAEC DU HAUT DE VILLERS;43;ALIMENT MINERAUX VITAMINES;Aliment mineral matière première;28000003;RUMAZOTE 70 INC;0.000000;0.0000;0.1770;0.0000;Tonne;1140.000000;201.78;1;2026-06-07 08:58:33.60643+02;2026-06-15 09:13:17.001221+02;55e6ff7410d169df448e7eea80489913
